filename,composer,type,tracks,ticks_per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
midi/classical/Giuliani/Giuliani_Etude_No15_Op48.mid,Giuliani,1,2,1024,Eb,D#,3,8,8,36,A#,0,True,False,27.0,2.0,67.0,73.0,3.0,102.0,0.0,53.0,36.0,11.0,107.0,13.0
midi/classical/Bach/Bach_French_Suite_No1_BWV812_Menuet_II.mid,Bach,1,3,120,F,F,3,4,8,24,A,0,False,False,48.0,22.0,74.0,1.0,55.0,105.0,5.0,117.0,0.0,138.0,83.0,5.0
midi/classical/Giuliani/Giuliani_Etude_No16_Op48.mid,Giuliani,1,2,192,A,A,4,4,8,24,A,0,False,False,28.0,66.0,46.0,39.0,134.0,21.0,55.0,13.0,56.0,100.0,0.0,52.0
midi/classical/Giuliani/Giuliani_Etude_No17_Op48.mid,Giuliani,1,2,1024,F,C,3,8,8,36,D,0,True,False,25.0,34.0,68.0,2.0,96.0,52.0,6.0,29.0,30.0,74.0,16.0,23.0
midi/classical/Giuliani/Giuliani_Etude_No18_Op48.mid,Giuliani,1,2,192,A,A,4,4,8,24,A,0,False,False,6.0,49.0,35.0,8.0,81.0,0.0,31.0,3.0,32.0,92.0,0.0,27.0
midi/classical/Bach/Bach_French_Suite_No2_BWV813_Air.mid,Bach,1,3,120,E,E,4,4,8,24,C#,0,False,False,43.0,122.0,0.0,103.0,114.0,10.0,101.0,8.0,114.0,60.0,39.0,67.0
midi/classical/Giuliani/Giuliani_Etude_No1_Op48.mid,Giuliani,1,3,192,,C,4,4,8,24,E,0,False,False,34.0,2.0,19.0,0.0,27.0,18.0,2.0,31.0,4.0,19.0,1.0,21.0
midi/classical/Giuliani/Giuliani_Etude_No21_Op48.mid,Giuliani,1,2,1024,A,D,3,4,8,24,A,0,True,False,12.0,38.0,31.0,30.0,129.0,1.0,26.0,0.0,18.0,69.0,4.0,31.0
midi/classical/Bach/Bach_French_Suite_No2_BWV813_Courante.mid,Bach,1,3,120,E,E,2,4,8,24,G#,0.2142855,False,False,34.0,156.0,26.0,136.0,154.0,18.0,156.0,14.0,170.0,132.0,32.0,138.0
midi/classical/Giuliani/Giuliani_Etude_No23_Op48.mid,Giuliani,1,2,192,D,D,3,4,8,24,B,0,False,False,1.0,57.0,76.0,6.0,44.0,6.0,87.0,38.0,10.0,57.0,23.0,82.0
midi/classical/Giuliani/Giuliani_Etude_No24_Op48.mid,Giuliani,1,2,1024,A,A,4,4,8,24,A,0,True,False,0.0,96.0,88.0,3.0,138.0,3.0,34.0,0.0,41.0,124.0,3.0,42.0
midi/classical/Bach/bach_gavotte.mid,Bach,1,5,480,E,E,4,4,8,24,B,0.7999999999999999,False,False,10.0,84.0,15.0,65.0,134.0,8.0,129.0,11.0,137.0,82.0,20.0,122.0
midi/classical/Giuliani/Giuliani_Etude_No2_Op48.mid,Giuliani,1,2,192,,C,4,4,8,24,E,0,False,False,30.0,0.0,7.0,0.0,67.0,2.0,1.0,0.0,23.0,43.0,0.0,20.0
midi/classical/Giuliani/Giuliani_Etude_No3_Op48.mid,Giuliani,1,2,192,D,D,6,8,8,24,D,0,False,False,0.0,25.0,38.0,0.0,30.0,1.0,23.0,30.0,5.0,26.0,1.0,27.0
midi/classical/Bach/Bach_Gounod_Ave_Maria.mid,Bach,1,4,384,C,G,4,4,8,96,G,0,True,False,186.0,24.0,272.0,6.0,225.0,19.0,128.0,370.0,6.0,282.0,11.0,317.0
midi/classical/Giuliani/Giuliani_Etude_No4_Op48.mid,Giuliani,1,2,192,,C,4,4,8,24,C,0,False,False,36.0,0.0,29.0,0.0,34.0,33.0,0.0,40.0,1.0,30.0,1.0,28.0
midi/classical/Giuliani/Giuliani_Etude_No5_Op48.mid,Giuliani,1,2,192,G,G,4,4,8,24,E,0,False,False,19.0,18.0,4.0,25.0,103.0,0.0,40.0,78.0,4.0,45.0,8.0,94.0
midi/classical/Bach/bach_invention4.mid,Bach,1,2,384,,F,4,4,8,24,D,2.3697916666666665,False,False,16.0,6.0,32.0,0.0,13.0,15.0,1.0,9.0,0.0,18.0,7.0,2.0
midi/classical/Regondi/Regondi_Etude_No10.mid,Regondi,1,2,480,,A,1,8,66,15,E,0,True,False,21.0,278.0,191.0,95.0,410.0,42.0,234.0,40.0,201.0,313.0,39.0,285.0
midi/classical/Giuliani/Giuliani_Etude_No7_Op48.mid,Giuliani,1,3,192,F,F,4,4,8,24,F,0,False,False,61.0,8.0,21.0,1.0,45.0,52.0,1.0,41.0,3.0,35.0,26.0,15.0
midi/classical/Regondi/Regondi_Etude_No2.mid,Regondi,1,2,480,,C,3,4,53,12,E,0,True,False,179.0,80.0,127.0,103.0,324.0,117.0,67.0,160.0,114.0,268.0,64.0,121.0
midi/classical/Regondi/Regondi_Etude_No3.mid,Regondi,1,2,480,,A,2,4,7,11,A,0,True,False,13.0,197.0,122.0,40.0,276.0,29.0,134.0,18.0,136.0,240.0,21.0,168.0
midi/classical/Giuliani/Giuliani_Etude_Op100_No11.mid,Giuliani,1,2,96,,C,,,,,A,0,False,False,47.0,2.0,32.0,17.0,178.0,31.0,0.0,52.0,26.0,95.0,1.0,43.0
midi/classical/Bach/Bach_Italian_Concerto_BWV971_Mouv1.mid,Bach,1,4,480,,G,2,4,197,10,G,0,True,False,175.0,90.0,358.0,57.0,263.0,34.0,237.0,327.0,14.0,266.0,26.0,275.0
midi/classical/Giuliani/Giuliani_Etude_Op100_No13.mid,Giuliani,1,2,192,G,G,3,4,8,24,E,0,False,False,42.0,9.0,36.0,19.0,96.0,6.0,53.0,61.0,5.0,31.0,11.0,143.0
midi/classical/Bach/Bach_Konzert_A-moll_Allegro_BWV593.mid,Bach,1,4,480,,C,4,4,165,10,A,0,True,False,207.0,22.0,221.0,10.0,300.0,197.0,27.0,133.0,50.0,302.0,40.0,157.0
midi/classical/Regondi/Regondi_Etude_No5.mid,Regondi,1,2,480,,A,2,4,82,8,A,0,True,False,10.0,122.0,96.0,21.0,146.0,13.0,87.0,23.0,85.0,138.0,11.0,108.0
midi/classical/Giuliani/Giuliani_Etude_Op100_No5.mid,Giuliani,1,2,192,E,E,6,8,8,24,E,0,False,False,2.0,35.0,7.0,32.0,60.0,6.0,21.0,6.0,54.0,37.0,12.0,56.0
midi/classical/Bach/Bach_French_Suite_No2_BWV813_Sarabande.mid,Bach,1,3,120,E,E,3,4,8,24,E,0,False,False,30.0,104.0,6.0,76.0,106.0,22.0,120.0,20.0,120.0,58.0,38.0,60.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Allemande.mid,Bach,1,3,120,D,D,1,4,8,24,F#,0.16666675,False,False,12.0,123.0,128.0,14.0,152.0,24.0,189.0,112.0,32.0,114.0,50.0,194.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Courante.mid,Bach,1,3,120,D,D,1,4,8,24,F#,0.3,False,False,16.0,162.0,152.0,20.0,144.0,14.0,198.0,94.0,36.0,96.0,40.0,175.0
midi/classical/Regondi/Regondi_Etude_No7.mid,Regondi,1,2,480,,D,2,4,21,14,F#,0,True,False,22.0,100.0,169.0,10.0,109.0,8.0,133.0,108.0,22.0,213.0,15.0,93.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Gavotte.mid,Bach,1,3,120,D,D,4,4,8,24,F#,0,False,False,0.0,100.0,112.0,14.0,94.0,8.0,136.0,62.0,22.0,62.0,36.0,132.0
midi/classical/Regondi/Regondi_Etude_No8.mid,Regondi,1,2,480,,G,4,4,20,13,B,0,True,False,100.0,68.0,223.0,30.0,170.0,15.0,134.0,189.0,32.0,210.0,20.0,175.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Gigue.mid,Bach,1,3,120,D,D,1,8,8,12,B,0,False,False,8.0,148.0,174.0,10.0,188.0,12.0,213.0,102.0,60.0,168.0,26.0,210.0
midi/classical/Giuliani/Giuliani_Grande_Ouverture_Op61.mid,Giuliani,1,3,1024,Am,C,5,4,8,24,A,0,True,True,20.0,4.0,14.0,10.0,85.0,13.0,1.0,0.0,19.0,28.0,3.0,18.0
midi/classical/Regondi/Regondi_Etude_No9.mid,Regondi,1,2,480,,E,3,8,18,19,E,0,True,False,15.0,48.0,19.0,40.0,121.0,9.0,50.0,11.0,66.0,60.0,11.0,76.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Menuet.mid,Bach,1,3,120,D,D,3,4,8,24,D,0,False,False,6.0,148.0,204.0,14.0,146.0,12.0,302.0,96.0,24.0,138.0,80.0,226.0
midi/classical/Regondi/Regondi_Fete_Villageoise_Op20.mid,Regondi,1,2,480,,D,2,4,113,7,A,0,True,False,38.0,265.0,383.0,34.0,367.0,31.0,279.0,193.0,129.0,513.0,40.0,231.0
midi/classical/Bach/Bach_French_Suite_No3_BWV814_Sarabande.mid,Bach,1,3,120,D,D,3,4,8,24,B,0,False,False,10.0,84.0,101.0,6.0,75.0,16.0,139.0,50.0,36.0,74.0,26.0,113.0
midi/classical/Giuliani/Giuliani_Grande_Sonate_Op25_Maestoso.mid,Giuliani,1,4,1024,Em,G,4,4,8,24,E,0,True,True,374.0,46.0,465.0,186.0,415.0,97.0,293.0,603.0,89.0,512.0,112.0,668.0
midi/classical/Bach/Bach_French_Suite_No4_BWV815_Air.mid,Bach,1,3,120,E,E,2,4,8,24,B,0,False,False,18.0,141.0,12.0,109.0,155.0,4.0,136.0,0.0,133.0,81.0,36.0,130.0
midi/classical/Regondi/Regondi_Introduction_Caprice_Op23.mid,Regondi,1,2,480,,G,4,4,246,7,B,0,True,False,246.0,200.0,241.0,201.0,530.0,97.0,331.0,266.0,244.0,314.0,123.0,625.0
midi/classical/Bach/Bach_French_Suite_No4_BWV815_Allemande.mid,Bach,1,3,120,E,E,1,4,8,24,B,0.45,False,False,26.0,118.0,12.0,98.0,119.0,12.0,109.0,4.0,132.0,78.0,18.0,104.0
midi/classical/Bach/Bach_French_Suite_No4_BWV815_Courante.mid,Bach,1,3,120,E,E,1,4,8,24,B,0.230769,False,False,8.0,126.0,26.0,98.0,124.0,20.0,162.0,0.0,157.0,98.0,34.0,167.0
midi/classical/Regondi/Regondi_Reverie_Nocturne_Op19.mid,Regondi,1,2,480,,D,1,4,165,10,D,0,True,False,137.0,429.0,697.0,60.0,543.0,103.0,418.0,197.0,133.0,688.0,56.0,437.0
midi/classical/Resch/Heimliche Liebe (Gavotte).mid,Resch,1,3,384,C,G,4,4,8,24,G,0,False,False,229.0,57.0,519.0,12.0,261.0,95.0,222.0,589.0,16.0,232.0,18.0,379.0
midi/classical/Bach/Bach_French_Suite_No4_BWV815_Menuet.mid,Bach,1,3,120,E,E,3,4,8,24,G#,0,False,False,0.0,30.0,14.0,24.0,63.0,2.0,43.0,0.0,62.0,57.0,6.0,56.0
midi/classical/Bach/Bach_French_Suite_No4_BWV815_Sarabande.mid,Bach,1,3,120,Eb,D#,3,4,8,24,G,0,False,False,82.0,36.0,46.0,85.0,14.0,94.0,0.0,86.0,80.0,16.0,126.0,0.0
midi/classical/Rimsky-Korsakov/Six variations on Bach No.1.mid,Rimsky-Korsakov,1,3,240,C,C,3,4,8,24,B,0,False,True,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0
midi/classical/Rimsky-Korsakov/Six variations on Bach No.3.mid,Rimsky-Korsakov,1,3,240,F,F,3,4,8,24,A#,0,False,True,53.0,18.0,45.0,24.0,32.0,45.0,35.0,55.0,18.0,65.0,41.0,32.0
midi/classical/Giuliani/Giuliani_Grand_Potpourri_flute_guitare_Op126.mid,Giuliani,1,3,480,,C,4,4,249,8,C,0,True,False,985.0,94.0,731.0,403.0,728.0,744.0,210.0,1187.0,285.0,441.0,556.0,469.0
midi/classical/Robinson/Robinson_Air_Robin.mid,Robinson,1,3,480,,A,3,4,44,8,D,0,True,False,0.0,44.0,38.0,0.0,50.0,0.0,90.0,12.0,32.0,46.0,16.0,90.0
midi/classical/Robinson/Robinson_A_Galliard.mid,Robinson,1,4,480,,D,3,4,53,12,F#,0,True,False,0.0,56.0,88.0,0.0,80.0,0.0,70.0,54.0,8.0,92.0,0.0,48.0
midi/classical/Bach/Bach_French_Suite_No5_BWV816_Allemande.mid,Bach,1,3,480,,G,1,4,196,14,B,0.4838705,True,False,92.0,42.0,162.0,26.0,132.0,14.0,126.0,206.0,2.0,188.0,10.0,142.0
midi/classical/Robinson/Robinson_Fantasy.mid,Robinson,1,3,1024,D,D,2,4,8,24,D,0,True,False,21.0,62.0,153.0,2.0,139.0,0.0,117.0,105.0,2.0,141.0,0.0,102.0
midi/classical/Giuliani/Giuliani_Grand_Potpourri_Op53.mid,Giuliani,1,3,480,,D,4,4,161,7,D,0,True,False,166.0,617.0,1138.0,156.0,890.0,171.0,620.0,474.0,219.0,1495.0,96.0,518.0
midi/classical/Robinson/Robinson_Merry_Melancholie.mid,Robinson,1,2,480,,G,1,4,230,10,G,0,True,False,22.0,7.0,72.0,0.0,34.0,0.0,38.0,75.0,0.0,69.0,0.0,55.0
midi/classical/Bach/Bach_French_Suite_No5_BWV816_Gigue.mid,Bach,1,4,192,G,G,12,16,8,24,D,0,False,False,200.0,90.0,356.0,50.0,268.0,24.0,288.0,324.0,22.0,368.0,0.0,294.0
midi/classical/Bach/Bach_French_Suite_No5_BWV816_Loure.mid,Bach,1,4,192,G,G,6,4,8,24,D,0,False,False,54.0,12.0,78.0,10.0,70.0,8.0,64.0,82.0,4.0,98.0,0.0,86.0
midi/classical/Robinson/Robinson_Plaine_Song.mid,Robinson,1,3,1024,D,E,2,4,8,24,G,0,True,False,0.0,28.0,4.0,42.0,58.0,0.0,63.0,20.0,30.0,40.0,2.0,86.0
midi/classical/Bach/Bach_French_Suite_No5_BWV816_Sarabande.mid,Bach,1,4,192,G,G,3,4,8,24,B,0,False,False,112.0,18.0,126.0,8.0,120.0,14.0,98.0,142.0,2.0,128.0,0.0,120.0
midi/classical/Giuliani/Giuliani_Gran_Duetto_Concertante_Op52.mid,Giuliani,1,3,480,,A,6,8,42,11,A,0,True,False,430.0,714.0,437.0,385.0,1862.0,218.0,638.0,273.0,680.0,1386.0,146.0,1229.0
midi/classical/Robinson/Robinson_Queen's_Goodnight.mid,Robinson,1,3,1024,G,G,3,4,8,24,D,0,True,False,122.0,18.0,148.0,0.0,96.0,0.0,68.0,170.0,24.0,184.0,0.0,162.0
midi/classical/Bach/Bach_Fugue12_Clavier_tempere1.mid,Bach,1,3,1024,Fm,D#,4,4,8,24,C,0.95238,True,False,219.0,77.0,99.0,130.0,59.0,194.0,14.0,180.0,160.0,49.0,150.0,47.0
midi/classical/Bach/Bach_Fugue13_Clavier_tempere1.mid,Bach,1,3,120,A,A,4,4,8,24,E,0.352941,False,False,2.0,123.0,87.0,23.0,116.0,10.0,110.0,10.0,94.0,132.0,2.0,129.0
midi/classical/Robinson/Robinson_Toy_for_2_Lutes.mid,Robinson,1,3,1024,D,D,4,4,8,24,F#,0,True,False,2.0,86.0,125.0,9.0,92.0,0.0,107.0,51.0,8.0,70.0,8.0,74.0
midi/classical/Bach/Bach_Fugue14_Clavier_tempere2.mid,Bach,1,3,120,A,A,3,4,8,24,C#,0.3157895,False,False,29.0,227.0,122.0,72.0,153.0,31.0,205.0,23.0,181.0,178.0,30.0,171.0
midi/classical/Robinson/Robinson_Toy_for_two_lutes.mid,Robinson,1,3,480,,D,4,4,113,11,F#,0,True,False,2.0,86.0,124.0,6.0,90.0,0.0,104.0,46.0,12.0,70.0,8.0,76.0
midi/classical/Bach/Bach_Fugue18_Clavier_tempere1.mid,Bach,1,3,1024,G#m,B,4,4,8,24,G#,1.0,True,False,31.0,92.0,17.0,139.0,62.0,36.0,77.0,35.0,128.0,15.0,104.0,74.0
midi/classical/Robinson/Robinson_Twenty_Ways_Upon_the_Bells.mid,Robinson,1,3,1024,D,D,3,4,8,24,D,0,True,False,1.0,53.0,142.0,0.0,60.0,0.0,92.0,56.0,0.0,105.0,0.0,41.0
midi/classical/Bach/Bach_Fugue19_Clavier_tempere2.mid,Bach,1,3,120,E,E,4,4,8,24,E,0.3157895,False,False,10.0,99.0,9.0,99.0,112.0,12.0,103.0,10.0,106.0,62.0,41.0,95.0
midi/classical/Bach/Bach_Fugue1_Clavier_tempere1.mid,Bach,1,3,1024,C,C,4,4,8,24,C,0.47619,True,False,104.0,7.0,108.0,0.0,104.0,71.0,28.0,102.0,14.0,114.0,13.0,77.0
midi/classical/Giuliani/Giuliani_Jasmin_Op46.mid,Giuliani,1,3,120,A,A,1,4,8,24,G#,0.4285715,False,False,6.0,43.0,44.0,20.0,93.0,5.0,25.0,3.0,46.0,104.0,8.0,49.0
midi/classical/Bach/Bach_Fugue1_Clavier_tempere2.mid,Bach,1,3,120,C,C,2,4,8,24,G,0.27777799999999997,False,False,162.0,4.0,154.0,0.0,162.0,143.0,28.0,151.0,14.0,116.0,11.0,109.0
midi/classical/Rodrigo/Rodrigo_Concierto_Fiesta_Allegro_deciso.mid,Rodrigo,1,4,1024,Am,G,4,4,8,24,A,0.009765625,True,False,483.0,230.0,585.0,77.0,901.0,241.0,368.0,440.0,176.0,994.0,164.0,594.0
midi/classical/Bach/Bach_Fugue20_Clavier_tempere2.mid,Bach,1,3,120,C,C,4,4,8,24,E,0.9677420000000001,False,False,84.0,30.0,111.0,9.0,120.0,76.0,43.0,66.0,43.0,109.0,9.0,94.0
midi/classical/Giuliani/Giuliani_Lis_Op46.mid,Giuliani,1,3,120,D,D,3,4,8,24,D,0,False,False,2.0,62.0,82.0,3.0,79.0,0.0,35.0,22.0,19.0,76.0,2.0,23.0
midi/classical/Rodrigo/Rodrigo_Concierto_Fiesta_Allegro_moderato.mid,Rodrigo,1,4,1024,Am,F,3,4,8,24,E,0,True,True,115.0,30.0,201.0,6.0,216.0,181.0,6.0,136.0,36.0,197.0,117.0,80.0
midi/classical/Bach/Bach_Fugue24_Clavier_tempere2.mid,Bach,1,3,120,D,D,3,8,8,12,F#,0.6521739999999999,False,False,7.0,132.0,118.0,26.0,125.0,27.0,152.0,69.0,61.0,119.0,35.0,145.0
midi/classical/Giuliani/Giuliani_Melancolie.mid,Giuliani,1,3,480,,C,1,4,79,18,E,0.6,True,False,114.0,5.0,77.0,7.0,142.0,49.0,2.0,19.0,43.0,194.0,11.0,71.0
midi/classical/Rodrigo/Rodrigo_Concierto_Fiesta_Andante_calmo.mid,Rodrigo,1,4,1024,Em,G,6,8,8,36,B,0,True,False,327.0,180.0,491.0,94.0,640.0,111.0,392.0,397.0,144.0,650.0,110.0,583.0
midi/classical/Giuliani/Giuliani_Moderato_Am.mid,Giuliani,1,2,96,C,C,2,4,8,24,D#,1.1268940520833335,False,False,63.0,3.0,43.0,10.0,67.0,35.0,4.0,40.0,21.0,64.0,2.0,46.0
midi/classical/Bach/Bach_Fugue2_Clavier_tempere2.mid,Bach,1,3,120,C,C,4,4,8,24,E,0.4285715,False,False,83.0,14.0,74.0,9.0,108.0,49.0,23.0,51.0,40.0,122.0,13.0,66.0
midi/classical/Giuliani/Giuliani_Monferrines_Op12_No2.mid,Giuliani,1,2,256,A,E,3,8,8,36,C#,0,True,False,5.0,46.0,14.0,8.0,33.0,0.0,6.0,1.0,9.0,58.0,1.0,34.0
midi/classical/Rodrigo/Rodrigo_Entre_Olivares.mid,Rodrigo,1,4,480,,C,9,8,44,5,G,0,True,False,259.0,322.0,805.0,94.0,220.0,10.0,149.0,891.0,37.0,281.0,47.0,388.0
midi/classical/Giuliani/Giuliani_Monferrines_Op12_No3.mid,Giuliani,1,2,256,D,D,3,8,8,36,A,0,True,False,0.0,29.0,43.0,4.0,28.0,4.0,33.0,17.0,0.0,30.0,6.0,16.0
midi/classical/Rodrigo/Rodrigo_Fandango.mid,Rodrigo,1,3,120,E,E,3,2,8,48,E,0,False,True,4.0,57.0,25.0,37.0,76.0,2.0,73.0,3.0,83.0,104.0,13.0,105.0
midi/classical/Giuliani/Giuliani_Monferrines_Op12_No4.mid,Giuliani,1,2,256,G,G,3,8,8,36,C,0,True,False,11.0,6.0,38.0,0.0,4.0,0.0,10.0,29.0,1.0,16.0,6.0,33.0
midi/classical/Bach/Bach_Fugue4_Clavier_tempere1.mid,Bach,1,3,1024,C#m,E,2,2,8,48,C#,0,True,False,56.0,222.0,32.0,154.0,163.0,30.0,195.0,11.0,211.0,113.0,47.0,107.0
midi/classical/Giuliani/Giuliani_Monferrines_Op12_No5.mid,Giuliani,1,2,256,C,C,3,8,8,36,D,0,True,False,45.0,4.0,22.0,0.0,24.0,16.0,6.0,41.0,0.0,19.0,0.0,27.0
midi/classical/Bach/Bach_Fugue5_Clavier_tempere1.mid,Bach,1,3,1024,D,D,4,4,8,24,D,0.90909,True,False,17.0,79.0,124.0,3.0,112.0,0.0,108.0,111.0,8.0,112.0,1.0,104.0
midi/classical/Giuliani/Giuliani_Monferrines_Op12_No6.mid,Giuliani,1,2,256,F,F,3,8,8,36,A,0.2142855,True,False,46.0,4.0,16.0,0.0,20.0,88.0,0.0,26.0,0.0,38.0,36.0,4.0
midi/classical/Bach/Bach_Fugue6_Clavier_tempere1.mid,Bach,1,3,1024,Dm,C,3,4,8,24,D,0.454545,True,False,52.0,52.0,135.0,12.0,115.0,91.0,32.0,122.0,13.0,133.0,51.0,48.0
midi/classical/Rodrigo/Rodrigo_Passacaglia.mid,Rodrigo,1,3,120,C,G,3,4,8,24,A,0,False,False,158.0,47.0,138.0,47.0,347.0,94.0,170.0,146.0,178.0,275.0,32.0,205.0
midi/classical/Giuliani/Giuliani_Niaiserie_Enfant_Op41.mid,Giuliani,1,2,480,,D,1,4,20,13,F#,0,True,False,7.0,91.0,201.0,10.0,88.0,6.0,119.0,87.0,12.0,199.0,18.0,26.0
midi/classical/Bach/Bach_Fugue6_Clavier_tempere2.mid,Bach,1,3,120,F,F,4,4,8,24,D,0,False,False,61.0,39.0,116.0,7.0,101.0,96.0,15.0,103.0,9.0,120.0,76.0,33.0
midi/classical/Rodrigo/Rodrigo_Pastoral.mid,Rodrigo,1,3,120,E,E,1,4,8,24,B,0,False,False,1.0,55.0,5.0,61.0,87.0,14.0,66.0,3.0,68.0,65.0,18.0,118.0
midi/classical/Rodrigo/Rodrigo_Pequenas.mid,Rodrigo,1,3,120,D,D,2,4,8,24,D,0,False,False,12.0,57.0,107.0,4.0,34.0,3.0,20.0,62.0,6.0,16.0,12.0,31.0
midi/classical/Giuliani/Giuliani_Op104_Grandes_Variations.mid,Giuliani,1,2,256,C,A,1,16,8,6,E,0,True,False,24.0,357.0,166.0,72.0,667.0,21.0,158.0,12.0,238.0,526.0,37.0,349.0
midi/classical/Rodrigo/Rodrigo_Pequena_Sevillana.mid,Rodrigo,1,2,480,,A,3,4,66,15,A,0,True,False,41.0,303.0,109.0,14.0,502.0,45.0,68.0,60.0,142.0,565.0,24.0,111.0
midi/classical/Bach/Bach_Fugue8_Clavier_tempere1.mid,Bach,1,3,1024,D#m,F#,4,4,8,24,D#,0,True,False,37.0,131.0,60.0,229.0,27.0,169.0,178.0,35.0,200.0,8.0,209.0,121.0
midi/classical/Rodrigo/Rodrigo_Preludio_No1.mid,Rodrigo,1,3,120,F,F,6,8,8,12,E,0,False,False,73.0,35.0,207.0,12.0,150.0,87.0,14.0,154.0,4.0,188.0,91.0,9.0
midi/classical/Giuliani/Giuliani_Op118_Themes_Variations.mid,Giuliani,1,2,256,C,C,3,4,8,24,E,0,True,False,651.0,78.0,475.0,90.0,443.0,345.0,62.0,899.0,77.0,236.0,57.0,275.0
midi/classical/Rodrigo/Rodrigo_Preludio_No2.mid,Rodrigo,1,3,120,F,F,3,8,8,12,A,0,False,False,125.0,19.0,160.0,58.0,163.0,114.0,81.0,100.0,52.0,183.0,96.0,40.0
midi/classical/Giuliani/Giuliani_Op51_No1.mid,Giuliani,1,2,256,,C,,,,,G,0,True,False,33.0,0.0,19.0,0.0,24.0,10.0,1.0,29.0,0.0,10.0,1.0,15.0
midi/classical/Giuliani/Giuliani_Op51_No2.mid,Giuliani,1,2,256,,C,3,4,8,24,E,0,True,False,36.0,5.0,30.0,2.0,23.0,16.0,7.0,34.0,1.0,10.0,1.0,22.0
midi/classical/Rodrigo/Rodrigo_Triptico_Nocturne.mid,Rodrigo,1,3,120,G,G,6,8,8,12,E,0,False,False,57.0,24.0,64.0,40.0,107.0,18.0,60.0,90.0,14.0,51.0,43.0,55.0
midi/classical/Giuliani/Giuliani_Op51_No4.mid,Giuliani,1,2,256,,G,,,,,D,0,True,False,23.0,5.0,42.0,1.0,7.0,0.0,19.0,43.0,1.0,23.0,1.0,27.0
midi/classical/Bach/Bach_Fugue_BWV578.mid,Bach,1,5,240,,A#,4,4,8,24,G,0,True,False,211.0,23.0,381.0,189.0,70.0,241.0,57.0,376.0,11.0,312.0,230.0,20.0
midi/classical/Rodrigo/Rodrigo_Triptico_Prelude.mid,Rodrigo,1,2,120,E,B,3,2,8,48,E,0,False,False,113.0,194.0,125.0,260.0,469.0,32.0,225.0,148.0,199.0,162.0,185.0,394.0
midi/classical/Bach/Bach_Fugue_BWV998.mid,Bach,1,3,1024,D,D,4,4,8,24,D,0.983606,True,False,53.0,165.0,245.0,29.0,227.0,15.0,263.0,196.0,60.0,290.0,10.0,186.0
midi/classical/Rodrigo/Rodrigo_Triptico_Scherzino.mid,Rodrigo,1,3,120,E,E,3,8,8,12,G#,0.461538,False,False,19.0,116.0,38.0,85.0,138.0,13.0,85.0,16.0,137.0,93.0,12.0,91.0
midi/classical/Bach/Bach_Fugue_No5_BWV874.mid,Bach,1,4,1024,D,D,2,2,8,48,D,0.454545,True,False,19.0,86.0,148.0,4.0,136.0,6.0,111.0,82.0,29.0,134.0,7.0,124.0
midi/classical/Giuliani/Giuliani_Op74_No12_Grazioso.mid,Giuliani,1,3,192,,C,6,8,8,24,E,0,False,False,141.0,7.0,151.0,13.0,101.0,78.0,27.0,257.0,7.0,78.0,1.0,100.0
midi/classical/Rodrigo/Rodrigo_Un_tiempo_fue_Italica_famosa.mid,Rodrigo,1,3,120,C,C,6,8,8,12,E,0,False,False,180.0,92.0,361.0,69.0,310.0,206.0,46.0,321.0,63.0,400.0,65.0,288.0
midi/classical/Giuliani/Giuliani_Op74_No13_Menuetto.mid,Giuliani,1,3,192,G,G,3,4,8,24,G,0,False,True,40.0,0.0,12.0,14.0,96.0,0.0,38.0,84.0,6.0,70.0,8.0,102.0
midi/classical/Rodrigo/Rodrigo_Zapateado.mid,Rodrigo,1,3,120,G,G,6,8,8,12,E,0,False,True,48.0,28.0,89.0,33.0,108.0,23.0,87.0,104.0,7.0,117.0,22.0,117.0
midi/classical/Giuliani/Giuliani_Op74_No15_Andantino_grazioso.mid,Giuliani,1,3,192,D,D,6,8,8,24,F#,0,False,False,7.0,53.0,101.0,2.0,67.0,23.0,73.0,88.0,1.0,133.0,3.0,44.0
midi/classical/Rodrigo/Rodrigo_Zarabanda_lejana.mid,Rodrigo,1,3,120,D,D,3,4,8,24,A,0,False,True,37.0,49.0,279.0,6.0,107.0,24.0,159.0,142.0,5.0,277.0,55.0,122.0
midi/classical/Bach/Bach_Lute_Suite_no2_Sarabande.mid,Bach,1,2,240,,F,3,4,8,24,D,0,True,False,112.0,24.0,161.0,22.0,96.0,106.0,36.0,100.0,18.0,156.0,76.0,28.0
midi/classical/Bach/Bach_Menuet_BWVunknown.mid,Bach,1,5,480,,C,3,4,161,7,C,0,True,False,86.0,0.0,87.0,0.0,59.0,51.0,21.0,124.0,0.0,47.0,0.0,61.0
